Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Max Power bhp,Max Power rpm,Max Torque Nm,Max Torque rpm,Make - Model
1850000,2011,26000,Petrol,Automatic,Delhi,Black,First,Individual,3498.0,RWD,5226.0,2120.0,1479.0,5.0,90.0,272.0,6300.0,345.0,4500.0,Mercedes-Benz - S-Class 350 L
610000,2022,3800,CNG,Manual,Delhi,White,First,Individual,998.0,FWD,3565.0,1520.0,1564.0,4.0,55.0,58.0,5500.0,78.0,3500.0,Maruti Suzuki - S-Presso VXi CNG
1995000,2018,35123,Diesel,Manual,Patna,White,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,8.0,55.0,148.0,3400.0,343.0,1400.0,Toyota - Innova 2.4 VX 8 STR [2016-2020]
1875000,2021,21000,Diesel,Automatic,Delhi,Grey,First,Individual,1493.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,114.0,4000.0,250.0,1500.0,Kia - Seltos GTX Plus AT 1.5 Diesel [2019-2020]
1748999,2022,2670,Petrol,Automatic,Kolkata,White,First,Individual,1497.0,FWD,4300.0,1790.0,1635.0,5.0,50.0,113.0,6300.0,144.0,4500.0,Hyundai - Creta SX (O) 1.5 Petrol CVT [2020-2022]
640000,2016,124000,Diesel,Manual,Coimbatore,Grey,First,Individual,1598.0,FWD,4386.0,1699.0,1466.0,5.0,55.0,105.0,4400.0,250.0,2500.0,Skoda - Rapid Ambition 1.6 TDI CR MT
779000,2016,9889,Petrol,Manual,Bangalore,Blue,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,115.0,4000.0,Hyundai - Elite i20 Asta 1.2 (O) [2016]
1450000,2021,13000,Petrol,Automatic,Delhi,Brown,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,118.0,6600.0,145.0,4600.0,Honda - City ZX CVT Petrol
890000,2018,35000,Petrol,Automatic,Chennai,Orange,First,Individual,1198.0,FWD,3994.0,1811.0,1607.0,5.0,44.0,108.0,5000.0,170.0,1750.0,Tata - Nexon XZA Plus Petrol
625000,2017,51145,Petrol,Manual,Nagpur,Red,First,Individual,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,83.0,6000.0,115.0,4000.0,Maruti Suzuki - Baleno Zeta 1.2
8500000,2019,13000,Diesel,Automatic,Mumbai,White,First,Individual,2987.0,AWD,5130.0,1934.0,1850.0,7.0,100.0,255.0,3400.0,620.0,1600.0,Mercedes-Benz - GLS 350 d
2900000,2011,56000,Petrol,Automatic,Pune,Red,Third,Individual,4163.0,AWD,4649.0,1860.0,1366.0,5.0,64.0,444.0,8250.0,430.0,4000.0,Audi - RS5 4.2 Coupe
434999,2010,120000,Diesel,Manual,Ranchi,Silver,First,Individual,,,,,,,,,,,,Toyota - Innova 2.5 G 8 STR BS-III
4550000,2018,45000,Diesel,Automatic,Mumbai,Grey,First,Individual,2143.0,AWD,4656.0,1890.0,1639.0,5.0,66.0,168.0,3000.0,400.0,1400.0,Mercedes-Benz - GLC 220 d Progressive
2500000,2017,82900,Diesel,Automatic,Coimbatore,Brown,First,Individual,1968.0,FWD,4861.0,1864.0,1483.0,5.0,66.0,174.0,3600.0,350.0,1500.0,Skoda - Superb L&K TDI AT
249000,2014,56843,CNG + CNG,Manual,Navi Mumbai,White,Second,Individual,796.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,47.0,6000.0,69.0,3500.0,Maruti Suzuki - Alto 800 Lxi CNG
270000,2015,64000,Petrol,Manual,Pune,Grey,First,Individual,1196.0,FWD,3795.0,1680.0,1427.0,5.0,45.0,70.0,6250.0,102.0,4000.0,Ford - Figo Duratec Petrol Titanium 1.2
825000,2019,9644,Petrol,Automatic,Pune,Blue,First,Individual,1197.0,FWD,3995.0,1735.0,1515.0,5.0,37.0,82.0,6000.0,113.0,4200.0,Maruti Suzuki - DZire VXi AMT
425000,2017,41624,Petrol,Automatic,Pune,White,Second,Individual,998.0,FWD,3695.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,90.0,3500.0,Maruti Suzuki - Celerio ZXi (O) AMT [2019-2020]
459999,2016,82844,Diesel,Manual,Hyderabad,Grey,First,Individual,1186.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,74.0,4000.0,190.0,1750.0,Hyundai - Grand i10 Sportz U2 1.2 CRDi
980000,2011,78000,Petrol,Automatic,Ludhiana,White,Second,Individual,2497.0,RWD,4868.0,1854.0,1471.0,5.0,80.0,204.0,6100.0,245.0,5000.0,Mercedes-Benz - E-Class E250 Elegance
789000,2017,60444,Petrol,Manual,Bangalore,Red,First,Individual,1498.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,105.0,5600.0,142.0,4000.0,Renault - Duster RXL Petrol
5100000,2022,6000,Petrol,Automatic,Raipur,White,First,Individual,1998.0,RWD,4633.0,1811.0,1429.0,5.0,57.0,248.0,5200.0,350.0,1450.0,BMW - 3-Series 330i M Sport Edition
775000,2014,125000,Diesel,Manual,Lucknow,White,First,Individual,2179.0,RWD,4456.0,1820.0,1995.0,8.0,60.0,120.0,4000.0,280.0,1800.0,Mahindra - Scorpio S10
1400000,2019,13000,Petrol,Automatic,Mumbai,White,First,Individual,1591.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,122.0,6400.0,154.0,4850.0,Hyundai - Creta 1.6 SX Plus AT Petrol
770000,2015,112000,Diesel,Manual,Chennai,Gold,First,Individual,1248.0,FWD,4265.0,1695.0,1685.0,7.0,45.0,89.0,4000.0,200.0,1750.0,Maruti Suzuki - Ertiga VDi
445000,2012,54948,Diesel,Manual,Mangalore,Silver,First,Individual,1248.0,,3715.0,1680.0,1620.0,5.0,43.0,75.0,4000.0,190.0,2000.0,Maruti Suzuki - Ritz Vdi BS-IV
450000,2016,53300,Petrol,Manual,Pune,Maroon,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000.0,Hyundai - Grand i10 Magna 1.2 Kappa VTVT [2017-2020]
840000,2019,34000,Petrol,Manual,Delhi,White,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600.0,Honda - City SV
18500000,2021,21000,Petrol,Automatic,Gurgaon,Black,First,Individual,3982.0,RWD,5462.0,1899.0,1498.0,4.0,70.0,463.0,5250.0,700.0,2000.0,Mercedes-Benz - S-Class Maybach S 560
4000000,2017,25500,Diesel,Automatic,Pune,White,Second,Individual,1999.0,AWD,4360.0,2120.0,1635.0,5.0,57.0,177.0,4000.0,430.0,1750.0,Land Rover - Evoque HSE Dynamic
690000,2015,157662,Diesel,Manual,Jaipur,Silver,Second,Individual,1997.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,138.0,3750.0,320.0,1600.0,Mahindra - XUV500 W8 1.99 [2016-2017]
2800000,2018,20000,Diesel,Automatic,Mumbai,Red,First,Individual,2143.0,FWD,4630.0,1777.0,1432.0,5.0,56.0,136.0,3200.0,300.0,1400.0,Mercedes-Benz - CLA 200 D Urban Sport
525000,2018,78900,Diesel,Manual,Vadodara,Silver,First,Individual,1120.0,FWD,3995.0,1660.0,1520.0,5.0,43.0,71.0,4000.0,160.0,1500.0,Hyundai - Xcent SX 1.1 CRDi
285000,2011,52000,CNG,Manual,Mumbai,Brown,First,Individual,998.0,,3539.0,1475.0,1700.0,5.0,35.0,59.0,6200.0,77.0,3500.0,Maruti Suzuki - Wagon R LXi CNG
7780000,2022,11000,Diesel,Automatic,Delhi,Black,First,Individual,1950.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,192.0,3800.0,400.0,1600.0,Mercedes-Benz - E-Class E 220d Exclusive [2019-2019]
1989999,2018,103000,Diesel,Automatic,Delhi,White,First,Individual,,,4697.0,1882.0,1665.0,7.0,63.0,,,,,Skoda - Kodiaq Style 2.0 TDI 4x4 AT
1200000,2017,95785,Diesel,Automatic,Hyderabad,Blue,First,Individual,2179.0,RWD,4788.0,1903.0,1791.0,7.0,60.0,154.0,4000.0,400.0,1700.0,Tata - Hexa XTA 4x2 7 STR
620000,2017,92000,Diesel,Manual,Agra,Brown,First,Individual,1498.0,FWD,3998.0,1765.0,1647.0,5.0,52.0,99.0,3750.0,205.0,1750.0,Ford - Ecosport Titanium 1.5L TDCi
5200000,2019,43000,Diesel,Automatic,Delhi,Black,First,Individual,1999.0,AWD,4731.0,2071.0,1651.0,5.0,82.0,177.0,4000.0,430.0,1750.0,Jaguar - F-Pace Prestige
1998999,2017,39328,Diesel,Automatic,Kolkata,Silver,First,Individual,2143.0,FWD,4630.0,1777.0,1432.0,5.0,56.0,134.0,3600.0,300.0,1600.0,Mercedes-Benz - CLA 200 CDI Sport
2725000,2020,18625,Diesel,Automatic,Mumbai,Bronze,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,148.0,3400.0,360.0,1400.0,Toyota - Innova 2.4 ZX AT 7 STR
590000,2019,26000,Petrol,Manual,Lucknow,Blue,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,83.0,6000.0,115.0,4000.0,Maruti Suzuki - Swift VXi [2014-2017]
1489000,2014,81000,Diesel,Automatic,Panvel,Purple,Second,Individual,1995.0,FWD,4097.0,1789.0,1561.0,5.0,47.0,,,270.0,1750.0,MINI - Countryman Cooper D
685000,2018,92000,Diesel,Automatic,Ludhiana,White,First,Individual,1248.0,FWD,3995.0,1735.0,1515.0,5.0,37.0,74.0,4000.0,190.0,2000.0,Maruti Suzuki - DZire ZDi Plus AMT
1121000,2019,38000,Diesel,Manual,Patna,White,First,Individual,2523.0,RWD,4456.0,1820.0,1930.0,7.0,60.0,75.0,3200.0,200.0,1400.0,Mahindra - Scorpio S3 2WD 7 STR
114999,2012,93000,Petrol,Manual,Unnao,Silver,Second,Individual,1368.0,,4413.0,1703.0,1550.0,5.0,44.0,90.0,6000.0,116.0,4750.0,Tata - Manza Aqua Safire BS-IV
545000,2019,10340,Petrol,Manual,Delhi,White,First,Individual,998.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,67.0,6200.0,90.0,3500.0,Maruti Suzuki - Wagon R VXI
1350000,2015,47706,Diesel,Automatic,Ranchi,Black,First,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,174.0,4200.0,380.0,1750.0,Audi - Q3 2.0 TDI quattro Premium
1299000,2021,13400,Petrol,Manual,Mysore,White,First,Individual,1462.0,FWD,4445.0,1775.0,1700.0,6.0,45.0,103.0,6000.0,138.0,4400.0,Maruti Suzuki - XL6 Alpha MT Petrol
450000,2016,44613,Diesel,Manual,Ranchi,Silver,First,Individual,1498.0,FWD,3995.0,1695.0,1525.0,5.0,40.0,99.0,3750.0,215.0,1750.0,Ford - Aspire Titanium1.5 TDCi
9000000,2017,7000,Petrol,Automatic,Faridabad,Red,First,Individual,1988.0,RWD,4379.0,1801.0,1295.0,2.0,54.0,295.0,6500.0,380.0,1950.0,Porsche - 718 Cayman [2017-2020]
550000,2019,29000,Petrol,Manual,Kolkata,Grey,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,83.0,6000.0,115.0,4000.0,Maruti Suzuki - Swift VXi [2014-2017]
4390000,2020,23000,Diesel,Automatic,Mumbai,White,First,Corporate,1995.0,RWD,4633.0,1811.0,1429.0,5.0,57.0,188.0,4000.0,400.0,1750.0,BMW - 3-Series 320d Luxury Line
445000,2015,67580,CNG,Manual,Pune,White,First,Individual,998.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,58.0,6200.0,77.0,3500.0,Maruti Suzuki - Wagon R LXI CNG (O)
495000,2015,42000,Petrol,Manual,Kolkata,Red,First,Individual,1591.0,FWD,4375.0,1700.0,1475.0,5.0,43.0,121.0,6300.0,155.0,4200.0,Hyundai - Verna 1.6 VTVT S
360000,2015,16205,Petrol,Manual,Pune,White,First,Individual,998.0,FWD,3515.0,1550.0,1510.0,5.0,32.0,68.0,6200.0,94.0,3500.0,Hyundai - Eon 1.0 Kappa Magna AirBag
345000,2007,92000,Petrol,Automatic,Mohali,Black,Third,Individual,1995.0,AWD,4470.0,1810.0,1695.0,5.0,66.0,120.0,5500.0,170.0,3500.0,Maruti Suzuki - Grand Vitara 2015 2.0 AT
565000,2016,29000,Petrol,Automatic,Mumbai,Silver,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,79.0,6000.0,112.0,4000.0,Hyundai - Grand i10 Asta AT 1.2 Kappa VTVT [2013-2016]
9390000,2022,14000,Diesel,Automatic,Delhi,White,First,Individual,1950.0,AWD,4924.0,2157.0,1772.0,5.0,93.0,241.0,4200.0,500.0,1600.0,Mercedes-Benz - GLE 300d 4MATIC LWB
615000,2017,69000,Diesel,Automatic,Delhi,Black,First,Individual,1493.0,RWD,3995.0,1835.0,1839.0,7.0,60.0,100.0,3750.0,240.0,1600.0,Mahindra - TUV300 T8 AMT mHAWK100
525000,2015,114635,Diesel,Manual,Kolkata,Grey,First,Individual,1498.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,99.0,3600.0,200.0,1750.0,Honda - City V Diesel
2650000,2018,50000,Diesel,Automatic,Delhi,Blue,Second,Individual,1995.0,RWD,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,350.0,1750.0,BMW - X1 sDrive20d xLine
3785000,2019,29221,Diesel,Automatic,Bangalore,Blue,First,Individual,1995.0,RWD,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,350.0,1750.0,BMW - X1 sDrive20d xLine
1500000,2012,158000,Petrol,Automatic,Chennai,Brown,First,Individual,,,,,,,,,,,,Mercedes-Benz - S-Class 300
1175000,2012,77000,Diesel,Automatic,Mumbai,Blue,Second,Individual,1968.0,FWD,4915.0,1874.0,1455.0,5.0,65.0,177.0,3750.0,380.0,1750.0,Audi - A6 2.0 TDI Premium
6400000,2022,5500,Diesel,Automatic,Hyderabad,White,UnRegistered Car,Individual,1950.0,AWD,4658.0,1890.0,1644.0,5.0,66.0,192.0,3800.0,400.0,1600.0,Mercedes-Benz - GLC 220d 4MATIC Progressive
1450000,2013,70000,Diesel,Automatic,Mumbai,Blue,Second,Individual,1995.0,RWD,4624.0,2031.0,1429.0,5.0,60.0,184.0,4000.0,380.0,1750.0,BMW - 3-Series 320d Sport Line
4900000,2017,65341,Diesel,Automatic,Pune,White,Second,Individual,2993.0,AWD,4886.0,1938.0,1762.0,5.0,,258.0,4000.0,560.0,1500.0,BMW - X5 xDrive 30d M Sport
1390000,2022,32000,Petrol,Automatic,Delhi,Brown,First,Individual,1498.0,FWD,4549.0,1748.0,1489.0,5.0,40.0,119.0,6600.0,145.0,4300.0,Honda - City VX CVT Petrol
35000000,2018,9500,Petrol,Automatic,Delhi,Black,First,Individual,3902.0,RWD,4568.0,1952.0,1213.0,2.0,78.0,660.0,8000.0,760.0,3000.0,Ferrari - 488 GTB
2990000,2020,17904,Diesel,Automatic,Mumbai,White,First,Individual,1968.0,AWD,4486.0,1839.0,1672.0,5.0,71.0,141.0,4000.0,340.0,1750.0,Volkswagen - Tiguan Highline TDI
2150000,2012,95000,Diesel,Automatic,Coimbatore,White,First,Individual,2179.0,AWD,4355.0,2120.0,1635.0,5.0,57.0,190.0,3500.0,420.0,1750.0,Land Rover - Evoque Pure SD4
315000,2013,72000,CNG,Manual,Mumbai,Brown,First,Individual,998.0,,3539.0,1475.0,1700.0,5.0,35.0,59.0,6200.0,77.0,3500.0,Maruti Suzuki - Wagon R LXi CNG
71001,2004,65082,Petrol,Manual,Kolkata,Yellow,First,Individual,,,,,,,,,,,,Maruti Suzuki - Zen LXi BS-II
295000,2012,66240,Petrol,Manual,Jaipur,Grey,Third,Individual,,,,,,,,,,,,Honda - Brio S MT
8500000,2018,25275,Petrol,Automatic,Hyderabad,Black,First,Individual,2996.0,AWD,4891.0,2003.0,1719.0,5.0,93.0,362.0,5500.0,520.0,2000.0,Mercedes-Benz - GLE 43 4MATIC [2017-2019]
400000,2016,67850,CNG,Manual,Mumbai,Red,First,Individual,998.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,58.0,6200.0,77.0,3500.0,Maruti Suzuki - Wagon R LXI CNG
49000,2010,60000,Petrol,Manual,Gurgaon,White,First,Individual,624.0,RWD,3099.0,1495.0,1652.0,4.0,15.0,35.0,5250.0,48.0,3000.0,Tata - Nano Base
379000,2012,88500,Diesel,Manual,Panchkula,White,Second,Individual,,,,,,,,,,,,Mahindra - Bolero SLX 2WD
610000,2017,105000,Diesel,Manual,Pune,Silver,First,Corporate,1248.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,74.0,4000.0,190.0,2000.0,Maruti Suzuki - Swift VDi
1075000,2019,45000,Petrol,Automatic,Raipur,White,First,Individual,1591.0,FWD,4270.0,1780.0,1665.0,5.0,55.0,122.0,6400.0,151.0,4850.0,Hyundai - Creta SX 1.6 AT Petrol
7500000,2021,8000,Diesel,Automatic,Bangalore,White,First,Individual,1950.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,192.0,3800.0,400.0,1600.0,Mercedes-Benz - E-Class E 220 d Avantgarde
1321000,2018,38000,Petrol,Automatic,Mumbai,Gold,First,Corporate,1798.0,FWD,4620.0,1775.0,1475.0,5.0,55.0,138.0,6400.0,173.0,4000.0,Toyota - Corolla Altis G AT Petrol
950000,2020,55055,Diesel,Manual,Ludhiana,White,First,Individual,1248.0,FWD,4300.0,1785.0,1595.0,5.0,48.0,89.0,4000.0,200.0,1750.0,Maruti Suzuki - S-Cross Zeta 1.3
825000,2021,22000,Petrol,Manual,Raipur,Blue,First,Individual,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,83.0,6000.0,115.0,4000.0,Maruti Suzuki - Baleno Zeta 1.2
1300000,2013,95000,Diesel,Manual,Bangalore,Blue,Second,Individual,2477.0,AWD,4695.0,1815.0,1840.0,7.0,70.0,176.0,4000.0,400.0,2000.0,Mitsubishi - Pajero 2.5 MT
465000,2014,25704,Petrol,Manual,Mumbai,Red,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,85.0,6000.0,114.0,4000.0,Maruti Suzuki - Swift ZXi
475000,2016,55353,Diesel,Manual,Kanpur,Grey,Second,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,74.0,4000.0,190.0,2000.0,Maruti Suzuki - Swift DZire VDI
1775000,2015,80000,Diesel,Automatic,Chennai,Silver,First,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,174.0,4200.0,380.0,1750.0,Audi - Q3 35 TDI Premium
825000,2018,62000,Petrol,Automatic,Faridabad,Brown,First,Corporate,1197.0,FWD,4390.0,1699.0,1467.0,5.0,55.0,103.0,5000.0,175.0,1500.0,Volkswagen - Vento Highline Plus 1.2 (P) AT 16 Alloy
3450000,2019,41526,Diesel,Automatic,Coimbatore,Silver,First,Individual,3198.0,AWD,4892.0,1860.0,1837.0,7.0,80.0,197.0,3000.0,470.0,1750.0,Ford - Endeavour Titanium 3.2 4x4 AT
379000,2018,29434,Petrol,Manual,Kolkata,Silver,Second,Individual,1047.0,FWD,3746.0,1647.0,1535.0,5.0,35.0,69.0,4000.0,140.0,1800.0,Tata - Tiago Revotron XT [2016-2019]
240000,2017,42000,Petrol,Manual,Lucknow,White,First,Individual,1198.0,FWD,3785.0,1635.0,1485.0,5.0,35.0,67.0,5000.0,104.0,4000.0,Datsun - Go D
1525000,2021,14000,Petrol,Manual,Delhi,Black,First,Individual,1497.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,114.0,6300.0,144.0,4500.0,Kia - Seltos HTK Plus 1.5 [2019-2020]
1400000,2014,35000,Diesel,Automatic,Kolkata,Brown,First,Individual,1995.0,RWD,4624.0,2031.0,1429.0,5.0,60.0,184.0,4000.0,380.0,1750.0,BMW - 3-Series 320d Sport Line
1044999,2012,75000,Diesel,Automatic,Mumbai,White,Second,Individual,,,,,,,,,,,,Mercedes-Benz - C-Class C 250 CDI BlueEFFICIENCY
24000000,2016,6000,Petrol,Automatic,Delhi,Blue,First,Individual,5204.0,AWD,4459.0,1924.0,1165.0,2.0,,602.0,8250.0,560.0,6500.0,Lamborghini - Huracan LP 610-4
2450000,2018,61000,Diesel,Automatic,Mumbai,Gold,Second,Individual,2143.0,FWD,4424.0,1804.0,1494.0,5.0,50.0,134.0,3600.0,300.0,1600.0,Mercedes-Benz - GLA 200 d Sport
1789999,2015,45000,Diesel,Automatic,Lucknow,White,First,Individual,2143.0,FWD,4417.0,1804.0,1494.0,5.0,50.0,134.0,3600.0,300.0,1600.0,Mercedes-Benz - GLA 200 CDI Sport
4275000,2019,31000,Diesel,Automatic,Delhi,Blue,First,Individual,1950.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,192.0,3800.0,400.0,1600.0,Mercedes-Benz - C-Class C 220d Progressive [2018-2019]
775000,2020,39000,Petrol,Manual,Mumbai,White,First,Individual,1197.0,FWD,3995.0,1775.0,1505.0,5.0,37.0,82.0,6000.0,115.0,4200.0,Hyundai - Elite i20 Sportz 1.2 MT
229999,2012,52000,Petrol,Manual,Pune,White,First,Individual,998.0,FWD,3600.0,1495.0,1595.0,5.0,35.0,67.0,6200.0,90.0,3500.0,Maruti Suzuki - Estilo VXi BS-IV
280000,2011,54000,CNG,Manual,Mumbai,Silver,First,Individual,998.0,,3539.0,1475.0,1700.0,5.0,35.0,59.0,6200.0,77.0,3500.0,Maruti Suzuki - Wagon R LXi CNG
300000,2018,51000,Petrol,Manual,Kanpur,White,First,Individual,814.0,FWD,3495.0,1550.0,1500.0,5.0,32.0,55.0,5500.0,75.0,4000.0,Hyundai - Eon Era +
160000,2011,72000,Petrol,Manual,Kanpur,Silver,First,Individual,998.0,FWD,3545.0,1490.0,1475.0,5.0,35.0,67.0,6000.0,90.0,3500.0,Maruti Suzuki - Alto VXi (O) [2014-2019]
150000,2011,65000,Petrol,Manual,Lucknow,White,First,Individual,796.0,,3495.0,1475.0,1460.0,5.0,35.0,47.0,6200.0,62.0,3000.0,Maruti Suzuki - Alto LXi BS-III
8300000,2020,50000,Diesel,Automatic,Navi Mumbai,White,First,Individual,1950.0,AWD,4924.0,2157.0,1772.0,5.0,93.0,241.0,4200.0,500.0,1600.0,Mercedes-Benz - GLE 300d 4MATIC LWB
1685000,2016,80251,Diesel,Automatic,Delhi,Blue,Second,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,174.0,4200.0,380.0,1750.0,Audi - Q3 35 TDI Premium + Sunroof
270000,2010,86000,Petrol,Manual,Chennai,Grey,Second,Individual,1197.0,FWD,3565.0,1595.0,1550.0,5.0,35.0,80.0,5200.0,111.0,4000.0,Hyundai - i10 Sportz 1.2
210000,2014,42505,Petrol,Manual,Purnea,Red,First,Individual,796.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,47.0,6000.0,69.0,3500.0,Maruti Suzuki - Alto 800 Lxi
625000,2017,42000,Petrol,Manual,Patna,Silver,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,115.0,4000.0,Hyundai - Elite i20 Asta 1.2
6900000,2017,42200,Diesel,Automatic,Mumbai,Black,First,Individual,2993.0,RWD,5219.0,1902.0,1481.0,4.0,78.0,262.0,4000.0,620.0,2000.0,BMW - 7-Series 730Ld M Sport
1490000,2019,57600,Petrol,Automatic,Chennai,White,First,Individual,1353.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,138.0,6000.0,242.0,1500.0,Kia - Seltos GTX Plus AT 1.4 [2019-2020]
1095000,2018,57000,Diesel,Manual,Lucknow,Black,First,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,153.0,3750.0,360.0,1750.0,Mahindra - XUV500 W7 [2018-2020]
850000,2014,85000,Diesel,Automatic,Zirakpur,Black,First,Individual,2953.0,AWD,5060.0,1788.0,1826.0,7.0,71.0,154.0,3200.0,380.0,2500.0,Ford - Endeavour 3.0L 4x4 AT
1600000,2016,128000,Diesel,Automatic,Pune,White,Second,Corporate,1995.0,FWD,4475.0,1850.0,1660.0,5.0,62.0,182.0,4000.0,400.0,1750.0,Hyundai - Tucson 2WD AT GLS Diesel
265000,2011,66000,Petrol,Manual,Delhi,Black,First,Individual,1496.0,FWD,4265.0,1695.0,1510.0,5.0,45.0,80.0,5600.0,132.0,3000.0,Toyota - Etios V
360000,2013,58000,Petrol,Manual,Chandigarh,Bronze,First,Individual,1598.0,FWD,4384.0,1699.0,1466.0,5.0,55.0,103.0,5250.0,153.0,3800.0,Volkswagen - Vento Comfortline Petrol
350000,2012,89445,Diesel,Manual,Hyderabad,Grey,First,Individual,1248.0,,3715.0,1680.0,1620.0,5.0,43.0,75.0,4000.0,190.0,2000.0,Maruti Suzuki - Ritz Vdi BS-IV
1485000,2015,64120,Diesel,Manual,Delhi,White,Second,Individual,2982.0,RWD,4705.0,1840.0,1850.0,7.0,80.0,169.0,3600.0,343.0,1400.0,Toyota - Fortuner 3.0 4x2 MT
800000,2017,82300,Petrol,Manual,Pune,White,First,Individual,1373.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,91.0,6000.0,130.0,4000.0,Maruti Suzuki - Ciaz Alpha 1.4 MT
710000,2017,73000,Diesel,Manual,Lucknow,White,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750.0,Maruti Suzuki - Vitara Brezza VDi
710000,2018,72000,Diesel,Manual,Lucknow,Blue,First,Individual,1598.0,FWD,4300.0,1765.0,1590.0,5.0,48.0,118.0,3750.0,320.0,1750.0,Maruti Suzuki - S-Cross Alpha 1.6
720000,2018,50197,Petrol,Manual,Pune,Grey,First,Individual,999.0,FWD,3971.0,1682.0,1469.0,5.0,45.0,75.0,6200.0,95.0,3000.0,Volkswagen - Polo Highline1.0L (P)
395000,2014,44527,Petrol,Manual,Mumbai,Brown,First,Individual,1198.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,87.0,6000.0,109.0,4500.0,Honda - Amaze 1.2 S i-VTEC
2799000,2017,72400,Diesel,Automatic,Bangalore,White,First,Individual,1968.0,FWD,4726.0,1842.0,1427.0,5.0,54.0,188.0,4200.0,400.0,1750.0,Audi - A4 35 TDI Technology
455000,2014,50000,Petrol,Manual,Delhi,White,Second,Individual,1499.0,FWD,3999.0,1765.0,1708.0,5.0,52.0,109.0,6300.0,140.0,4400.0,Ford - Ecosport Trend 1.5 Ti-VCT
690000,2014,37000,Petrol,Manual,Delhi,White,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600.0,Honda - City VX (O) MT
13000000,2021,20000,Diesel,Automatic,Delhi,Blue,First,Individual,2925.0,AWD,5207.0,2157.0,1823.0,7.0,90.0,326.0,3600.0,700.0,1200.0,Mercedes-Benz - GLS 400d 4MATIC
1995000,2020,8000,Diesel,Automatic,Bhubaneswar,Black,First,Individual,1956.0,FWD,4598.0,1894.0,1706.0,5.0,50.0,168.0,3750.0,350.0,1750.0,Tata - Harrier XZA Plus Dark Edition
1750000,2014,69000,Diesel,Automatic,Jalandhar,White,Second,Individual,1995.0,RWD,4899.0,2094.0,1464.0,5.0,65.0,190.0,4000.0,400.0,1750.0,BMW - 5-Series 520d Luxury Line
2900000,2019,25000,Diesel,Automatic,Delhi,White,First,Individual,1995.0,RWD,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,350.0,1750.0,BMW - X1 sDrive20d xLine
4500000,2022,17000,Diesel,Automatic,Mumbai,White,First,Individual,1995.0,RWD,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,350.0,1750.0,BMW - X1 sDrive20d xLine
